"","ADM2_id","exposure_days","total_population","region","person_day_exposure","pop_wt_grdi","country"
"2778","81297802B64128830492510",1,154374.220064277,"Western Pacific",154374.220064277,20.9949645618919,"Viet Nam"
"2779","81297802B64444176527608",1,97416.4160001633,"Western Pacific",97416.4160001633,9.9979653561128,"Viet Nam"
"2780","81297802B64676269296055",1,253987.560403545,"Western Pacific",253987.560403545,42.4538579846144,"Viet Nam"
"2781","81297802B65234108276491",1,181395.090504284,"Western Pacific",181395.090504284,31.2870055662709,"Viet Nam"
"2782","81297802B65483274658502",1,147906.991606575,"Western Pacific",147906.991606575,38.8874203594297,"Viet Nam"
"2783","81297802B65575052729344",1,58898.8044811112,"Western Pacific",58898.8044811112,53.6656800900156,"Viet Nam"
"2784","81297802B65658789050233",1,139934.550385747,"Western Pacific",139934.550385747,28.1103423088682,"Viet Nam"
"2785","81297802B66022953489908",1,248629.168096194,"Western Pacific",248629.168096194,12.2265558264764,"Viet Nam"
"2786","81297802B66276855595229",1,43495.2309625431,"Western Pacific",43495.2309625431,25.1503962284472,"Viet Nam"
"2787","81297802B67206181597957",1,100329.247929871,"Western Pacific",100329.247929871,48.6585858278129,"Viet Nam"
"2788","81297802B67689154766571",1,127053.446279805,"Western Pacific",127053.446279805,40.5654765612327,"Viet Nam"
"2789","81297802B6788314119837",1,59040.487845581,"Western Pacific",59040.487845581,46.4068668131437,"Viet Nam"
"2790","81297802B6810559606516",1,25237.3367073955,"Western Pacific",25237.3367073955,48.485123343746,"Viet Nam"
"2791","81297802B68109668722051",1,100273.062129131,"Western Pacific",100273.062129131,54.7455332473047,"Viet Nam"
"2792","81297802B68203584934419",1,83778.6845843867,"Western Pacific",83778.6845843867,49.4068749122097,"Viet Nam"
"2793","81297802B68427461655945",1,261367.98996415,"Western Pacific",261367.98996415,13.5974749646794,"Viet Nam"
"2794","81297802B68784640933993",1,28244.2963912174,"Western Pacific",28244.2963912174,64.5404358435399,"Viet Nam"
"2795","81297802B69083052749589",1,174284.573137648,"Western Pacific",174284.573137648,26.3861569433052,"Viet Nam"
"2796","81297802B69562638547328",2,104285.96271441,"Western Pacific",208571.92542882,18.4170926466736,"Viet Nam"
"2797","81297802B6982011035243",1,94819.3752479687,"Western Pacific",94819.3752479687,57.7236385247734,"Viet Nam"
"2798","81297802B69837826881440",1,205540.173773553,"Western Pacific",205540.173773553,30.1780213113472,"Viet Nam"
"2799","81297802B70010606578992",1,156738.165437567,"Western Pacific",156738.165437567,38.8291101454614,"Viet Nam"
"2800","81297802B70315889029707",1,324883.044306053,"Western Pacific",324883.044306053,11.679055720243,"Viet Nam"
"2801","81297802B70743667519193",1,136198.030324576,"Western Pacific",136198.030324576,55.3435015724962,"Viet Nam"
"2802","81297802B71504358310710",2,191892.201070972,"Western Pacific",383784.402141944,17.5508736168778,"Viet Nam"
"2803","81297802B71869801036686",1,90949.5598718405,"Western Pacific",90949.5598718405,44.0818996308069,"Viet Nam"
"2804","81297802B72197288944143",1,43620.358926367,"Western Pacific",43620.358926367,63.8944954211351,"Viet Nam"
"2805","81297802B72352297629850",1,88566.7029350699,"Western Pacific",88566.7029350699,48.1151798352541,"Viet Nam"
"2806","81297802B72565329345275",1,34348.9093202034,"Western Pacific",34348.9093202034,61.5378455857498,"Viet Nam"
